text,label
The central bank raised interest rates by 4% to combat rising inflation. The central bank raised interest rates by 3% to combat rising inflation. Scientists at Stanford have published findings on genomic research in the Nature journal. Scientists at Johns Hopkins have published findings on urban planning in the Nature journal.,0
Market analysts say Toyota shares rose 0.75% after strong Q3 earnings. The central bank raised interest rates by 1.2% to combat rising inflation.,0
The the regulatory body passed legislation to regulate social media platforms following rising tensions. An investigation by Reuters found no evidence of misconduct in the recent the economic downturn. The NASA announced new guidelines following rising tensions in New Delhi.,0
The REAL reason 9/11 happened will make your blood boil. They lied to us again. George Soros CONFIRMS the great reset agenda in leaked video that mainstream media is ignoring.,1
George Soros CONFIRMS the New World Order plan in leaked video that mainstream media is ignoring. URGENT: Forward this to everyone — the Illuminati is planning population control by this year.,1
the elite CONFIRMS the great reset agenda in leaked video that mainstream media is ignoring. URGENT: Forward this to everyone — Big Pharma is planning population control by before the election. ALIEN structures discovered on Mars. NASA is covering it up. See the proof here!,1
"According to official reports, the spokesperson stated that stricter emissions standards would be implemented by next fiscal year. The WHO announced a formal inquiry following the economic downturn in Brussels.",0
"The central bank raised interest rates by 2.5% to combat rising inflation. According to official reports, the spokesperson stated that expanded healthcare access would be implemented by 2025. Health authorities confirmed 78 new cases of COVID-19 subvariant in South America. The central bank raised interest rates by 3% to combat rising inflation.",0
The The US government approved a 20 billion dollar budget for education. World leaders gathered in Washington D.C. to discuss climate change at the annual Security Forum. The AP announced new guidelines following rising tensions in Brussels.,0
The REAL reason the 2020 election happened will make your blood boil. They lied to us again. The REAL reason the economic crash happened will make your blood boil. They lied to us again. The REAL reason the economic crash happened will make your blood boil. They lied to us again. SHOCKING: the elite EXPOSED for secretly poisoning the water supply — the media won't tell you!,1
SHOCKING: a famous actor EXPOSED for secretly microchipping citizens — the media won't tell you! Government CAUGHT funding global warming hoax to control the population — whistleblower reveals ALL. George Soros CONFIRMS the New World Order plan in leaked video that mainstream media is ignoring.,1
Market analysts say Apple shares rose 4% after strong Q4 earnings. The the Federal Reserve announced financial aid following last month's summit in Washington D.C..,0
Market analysts say BP shares rose 2.5% after strong Q4 earnings. An investigation by the Pentagon found no evidence of fraud in the recent the economic downturn. The central bank raised interest rates by 2.5% to combat rising inflation.,0
Bill Gates CONFIRMS population control in leaked video that mainstream media is ignoring. You won't BELIEVE what the CDC is hiding about black seed oil. The cover-up is REAL.,1
An investigation by AP found no evidence of fraud in the recent rising tensions. Market analysts say BP shares rose 0.75% after strong Q4 earnings. The the oversight committee passed legislation to regulate social media platforms following rising tensions.,0
BREAKING: Scientists BANNED from revealing the truth about lizard people. Share before it's deleted! a famous actor CONFIRMS population control in leaked video that mainstream media is ignoring. This this simple herb CURES Alzheimer's in just 2 days — Big Pharma doesn't want you to know! ALIEN structures discovered on the Moon. NASA is covering it up. See the proof here!,1
URGENT: Forward this to everyone — Big Pharma is planning population control by this year. One weird trick the CDC doesn't want you to know about the deep state. It's being SUPPRESSED.,1
This black seed oil CURES diabetes in 10 days — Big Pharma doesn't want you to know! BREAKING: Scientists BANNED from revealing the truth about 5G towers. Share before it's deleted! Bill Gates CONFIRMS the New World Order plan in leaked video that mainstream media is ignoring.,1
ALIEN structures discovered on the Moon. NASA is covering it up. See the proof here! BREAKING: Scientists BANNED from revealing the truth about the deep state. Share before it's deleted! URGENT: Forward this to everyone — Big Pharma is planning the great reset agenda by this year. SHOCKING: a famous actor EXPOSED for secretly poisoning the water supply — the media won't tell you!,1
